id,slug,title,original_url,wp_status,date,new_category,new_category_key,series,series_key,episode,sub_episode,new_tags,old_categories,old_tags,char_count,image_count,review_status,review_reason,featured,excerpt
3267,beware-what-everyone-thinks-is-bitcoin-is-actually-fake-the-deep-dark-side-of-btc-and-the-largest-unknown-civil-lawsuit-in-human-history-ongoing-bitcoinsv-bsv,気をつけて！ 皆がビットコインだと思っている物は実は偽物！ BTCの深い闇と、現在進行系で人類史上最大級の知られざる民事訴訟,https://qryptraveller.com/beware-what-everyone-thinks-is-bitcoin-is-actually-fake-the-deep-dark-side-of-btc-and-the-largest-unknown-civil-lawsuit-in-human-history-ongoing-bitcoinsv-bsv/,publish,2021-11-30 11:07:50,時事・情報戦,current,真のビットコイン (BSV),bsv,,,BSV; Qアノン; ビットコイン,DSが潰したい真のビットコインの話,#CraigWrightIsSatoshi; BSV; BTC; greatawakening; Qアノン; クレイグライト; サトシナカモト; ビットコイン; ビットコインSV,8964,0,Published,,,正確に言うと、何年も前のある時期に悪意のある者たちが、ビットコインの開発ルールの隙間を突いて開発陣営を乗っ取り、本来あった有能なビットコインを改悪して支配下に置いてしまったのです。
3501,the-truth-about-the-media-lying-regime-vs-dr-craig-and-bitcoin-sv-bsv-the-biggest-trial-in-history-is-over-and-the-identity-of-the-bitcoin-developer-has-been-revealed,メディアの嘘つき体制VSクレイグ博士とビットコインSV（BSV）の真実、史上最大の裁判が終了し、ビットコインの開発者の正体が明らかになった！,https://qryptraveller.com/the-truth-about-the-media-lying-regime-vs-dr-craig-and-bitcoin-sv-bsv-the-biggest-trial-in-history-is-over-and-the-identity-of-the-bitcoin-developer-has-been-revealed/,publish,2021-12-07 15:36:53,時事・情報戦,current,真のビットコイン (BSV),bsv,,,BSV; ビットコイン,DSが潰したい真のビットコインの話,#CraigWrightIsSatoshi; $BSV; BSV; craig wright; creator; CSW; Dr craig wright; nakamoto; satoshi; クレイグ; クレイグライト; サトシ; ナカモト; ビットコイン; ビットコインSV; ライト; 博士; 正体,3998,1,Published,,,"今回判決が下されたのは、クレイグ・ライト博士が一人でビットコインを発明したということです。

つまり、ビットコインの発明者であるサトシ・ナカモトの正体がクレイグ・ライト博士だと裁判で証明されたのです。"
2019,a-story-of-cultural-life-in-nishinari-10-autobiography-055,西成での文化人生活の話１０（放浪記０５５）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-10-autobiography-055/,publish,2022-01-20 15:15:34,放浪記,wandering,放浪記,wandering_log,55,,,放浪記,,1716,0,Published,,,僕の心の中の毒素はエホバの証人をやっていた１２年間にかけて蓄積されたもので、そう簡単に出し切れるものでも無かったが、音楽や映画という出口を見つけた事で徐々に放出されていった。
2028,a-story-of-cultural-life-in-nishinari-11-autobiography-056,西成での文化人生活の話１１（放浪記０５６）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-11-autobiography-056/,publish,2022-01-20 16:05:52,放浪記,wandering,放浪記,wandering_log,56,,,放浪記,,1733,0,Published,,,"色々なタイプの毒素のある映画に反応してきたが、最も強く僕の人生観に影響を及ぼしたのは、現代に生きる退廃的で暴力的な若者をセンセーショナルに描いた映画だ。
 
 
 
”La Haine”（邦題、憎しみ）と言う映画に影響を受けてスキンヘッドに近い坊主頭にした。"
2039,a-story-of-cultural-life-in-nishinari-12-autobiography-057,西成での文化人生活の話１２（放浪記０５７）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-12-autobiography-057/,publish,2022-01-20 16:17:47,放浪記,wandering,放浪記,wandering_log,57,,,放浪記,,2520,0,Published,,,"ツタヤでの深夜バイトの仲間にカリスマ的な店員が二人いる。
 
そのうちの一人Mさんはサブカルチャー、特に６０年代と７０年代のカウンターカルチャー全般に造詣が深い。"
2057,a-story-of-cultural-life-in-nishinari-13-autobiography-058,西成での文化人生活の話１３（放浪記０５８）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-13-autobiography-058/,publish,2022-01-20 22:27:03,放浪記,wandering,放浪記,wandering_log,58,,,放浪記,,2513,0,Published,,,今回は全記事が完全版となっております。
2098,a-story-of-cultural-life-in-nishinari-14-autobiography-059,西成での文化人生活の話１４（放浪記０５９）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-14-autobiography-059/,publish,2022-01-21 10:20:00,放浪記,wandering,放浪記,wandering_log,59,,,放浪記,,1699,0,Published,,,"深夜バイト勢のミュージシャン達も自分たちのやりたい事を形にしたいと思っていて、自主制作レーベルの立ち上げを検討していた。
 
 
 
そんな中、僕にもレーベルの立ち上げに参加しないかとの誘いがやって来た。"
2106,a-story-of-cultural-life-in-nishinari-15-autobiography-060,西成での文化人生活の話１５（放浪記０６０）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-15-autobiography-060/,publish,2022-01-21 11:00:00,放浪記,wandering,放浪記,wandering_log,60,,自伝; 旅行,放浪記,#ホドロフスキー; #大島渚; #自伝; #西成; 放浪記; 旅行記; 私小説; 自叙伝,1789,0,Published,,,
2115,a-story-of-cultural-life-in-nishinari-16-autobiography-061,西成での文化人生活の話１６（放浪記０６１）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-16-autobiography-061/,publish,2022-01-21 11:08:02,放浪記,wandering,放浪記,wandering_log,61,,,放浪記,,1679,0,Published,,,"インド旅行へ行く決意をしてからは、順調に準備が進んでいった。
 
 
 
バイト先へバイトを辞めることを伝えた。"
2135,a-story-of-cultural-life-in-nishinari-17-autobiography-062,西成での文化人生活の話１７（放浪記０６２）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-17-autobiography-062/,publish,2022-01-22 09:57:45,放浪記,wandering,放浪記,wandering_log,62,,,放浪記,,2842,0,Published,,,"インドへは飛行機を使わずに海路と陸路を通って行くつもりだった。
 
調べたところによると、中国へのビザは船中で取ることが出来るらしいので、中国ビザの準備は必要ないみたいだ。"
2152,a-story-of-cultural-life-in-nishinari-18-autobiography-063,西成での文化人生活の話１８（放浪記０６３）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-18-autobiography-063/,publish,2022-01-22 10:09:30,放浪記,wandering,放浪記,wandering_log,63,,,放浪記,,1725,0,Published,,,"中国やインドで何かあったら、もう二度と会えないかも知れないと言うことで、親戚にも挨拶回りをした。
 
幸いにも親戚一同の家は実家から自転車で行ける範囲なので、楽だった。
 
みんなもう二度と僕の顔を見れないかの様な対応。"
2267,a-story-of-travels-in-communist-china-1-autobiography-064,共産主義国家中国を旅する話１（放浪記０６４）,https://qryptraveller.com/a-story-of-travels-in-communist-china-1-autobiography-064/,publish,2022-01-22 10:19:22,放浪記,wandering,放浪記,wandering_log,64,,,放浪記,,2035,0,Published,,,"ついに旅立ちの日が来た。
 
 
 
バックパックを背中に担ぎ、実家から出発。
 
僕は実家の玄関を出た時点で、すでに旅モードに入っていた。"
2275,a-story-of-travels-in-communist-china-2-autobiography-065,共産主義国家中国を旅する話２（放浪記０６５）,https://qryptraveller.com/a-story-of-travels-in-communist-china-2-autobiography-065/,publish,2022-01-22 10:38:29,放浪記,wandering,放浪記,wandering_log,65,,,放浪記,,1554,0,Published,,,"予想以上の揺れに対して、予想通りに船酔いしてきた。
 
以前、ペルーの山道の話でも書いたが、僕は非常に乗り物酔いしやすいタチで、何度も辛い目にあっている。"
2280,a-story-of-travels-in-communist-china-3-autobiography-066,共産主義国家中国を旅する話３（放浪記０６６）,https://qryptraveller.com/a-story-of-travels-in-communist-china-3-autobiography-066/,publish,2022-01-22 10:47:41,放浪記,wandering,放浪記,wandering_log,66,,,放浪記,,1724,0,Published,,,"三日間の船酔いと、何も食べていない空腹で弱り切っていたが心は高揚していた。
 
意気揚々と上海の街へと繰り出す。
 
 
 
船酔いが収まり、とりあえず何かを食べたいので、レストランを探して歩いた。
 
食べ物っぽい文字を書いた看板がビルの２階に掲げてある。"
2304,a-story-of-travels-in-communist-china-4-autobiography-067,共産主義国家中国を旅する話４（放浪記０６７）,https://qryptraveller.com/a-story-of-travels-in-communist-china-4-autobiography-067/,publish,2022-01-22 10:58:04,放浪記,wandering,放浪記,wandering_log,67,,,放浪記,,1932,0,Published,,,"上海の安宿をチェックアウトして街を目指して歩く。
 
電車のチケットを取って内陸部へ向かう予定だ。"
4123,trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-1-of-6,パート１　１/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-1-of-6/,publish,2022-01-21 12:54:54,思想・理論,thought,デボリューション理論,devolution,1,1/6,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,1880,2,Published,,,権限委譲理論（Devolution Theory）とは、トランプ氏と米軍が今でも実権を握っていて、腐敗した権力者層を潰していっているという事を大統領令や軍の動きなどから詳細に証明しているという理論です。
4142,trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-2-of-6,パート１　２/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-2-of-6/,publish,2022-01-21 14:44:42,思想・理論,thought,デボリューション理論,devolution,1,2/6,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2091,0,Published,,,トランプ大統領は不正の横行するバイデン政権に席を譲り逃げ出したのではなく、権限委譲という法律を利用して軍のもとにアメリカをコントロールしている。
4155,trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-3-of-6,パート１　３/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-3-of-6/,publish,2022-01-22 09:02:40,思想・理論,thought,デボリューション理論,devolution,1,3/6,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2305,0,Published,,,"トランプ大統領とその政策は、中国にとって非常に都合の悪い物だったので、中国と深いつながりがあるバイデン政権は、中国と共謀しコロナウイルスでパンデミックを演出することにより選挙を盗もうとしていた。

米軍はその情報を得ており、敵の犯罪を口実にして権限委譲作戦を始動させた。"
4164,trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-parts-1-4-6,パート１　４/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-parts-1-4-6/,publish,2022-01-22 09:24:13,思想・理論,thought,デボリューション理論,devolution,1,4/6,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2323,0,Published,,,"トランプ大統領の政策は成功し、アメリカを豊かにしたが、それは中国にとっては不都合な物だった。

困った中国はバイデン政権に出資しトランプ大統領を攻撃するが、有効な手段はコロナパンデミックを起こして選挙を盗む方法しかなかった。

トランプ大統領はそれらの攻撃をあらかじめ予期していた。"
