id,slug,title,link,status,date,date_gmt,creator,categories,tags,featured_id,image_count,char_count,excerpt,flags
2019,a-story-of-cultural-life-in-nishinari-10-autobiography-055,西成での文化人生活の話１０（放浪記０５５）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-10-autobiography-055/,publish,2022-01-20 15:15:34,2022-01-20 06:15:34,cryptra,放浪記,,4084,0,1716,僕の心の中の毒素はエホバの証人をやっていた１２年間にかけて蓄積されたもので、そう簡単に出し切れるものでも無かったが、音楽や映画という出口を見つけた事で徐々に放出されていった。,no-images
2028,a-story-of-cultural-life-in-nishinari-11-autobiography-056,西成での文化人生活の話１１（放浪記０５６）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-11-autobiography-056/,publish,2022-01-20 16:05:52,2022-01-20 07:05:52,cryptra,放浪記,,4088,0,1733,"色々なタイプの毒素のある映画に反応してきたが、最も強く僕の人生観に影響を及ぼしたのは、現代に生きる退廃的で暴力的な若者をセンセーショナルに描いた映画だ。
 
 
 
”La Haine”（邦題、憎しみ）と言う映画に影響を受けてスキンヘッドに近い坊主頭にした。",no-images
2039,a-story-of-cultural-life-in-nishinari-12-autobiography-057,西成での文化人生活の話１２（放浪記０５７）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-12-autobiography-057/,publish,2022-01-20 16:17:47,2022-01-20 07:17:47,cryptra,放浪記,,4095,0,2520,"ツタヤでの深夜バイトの仲間にカリスマ的な店員が二人いる。
 
そのうちの一人Mさんはサブカルチャー、特に６０年代と７０年代のカウンターカルチャー全般に造詣が深い。",no-images
2057,a-story-of-cultural-life-in-nishinari-13-autobiography-058,西成での文化人生活の話１３（放浪記０５８）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-13-autobiography-058/,publish,2022-01-20 22:27:03,2022-01-20 13:27:03,cryptra,放浪記,,4103,0,2513,今回は全記事が完全版となっております。,no-images
2098,a-story-of-cultural-life-in-nishinari-14-autobiography-059,西成での文化人生活の話１４（放浪記０５９）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-14-autobiography-059/,publish,2022-01-21 10:20:00,2022-01-21 01:20:00,cryptra,放浪記,,4106,0,1699,"深夜バイト勢のミュージシャン達も自分たちのやりたい事を形にしたいと思っていて、自主制作レーベルの立ち上げを検討していた。
 
 
 
そんな中、僕にもレーベルの立ち上げに参加しないかとの誘いがやって来た。",no-images
2106,a-story-of-cultural-life-in-nishinari-15-autobiography-060,西成での文化人生活の話１５（放浪記０６０）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-15-autobiography-060/,publish,2022-01-21 11:00:00,2022-01-21 02:00:00,cryptra,放浪記,#ホドロフスキー; #大島渚; #自伝; #西成; 放浪記; 旅行記; 私小説; 自叙伝,2108,0,1789,,no-images
2115,a-story-of-cultural-life-in-nishinari-16-autobiography-061,西成での文化人生活の話１６（放浪記０６１）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-16-autobiography-061/,publish,2022-01-21 11:08:02,2022-01-21 02:08:02,cryptra,放浪記,,4113,0,1679,"インド旅行へ行く決意をしてからは、順調に準備が進んでいった。
 
 
 
バイト先へバイトを辞めることを伝えた。",no-images
2135,a-story-of-cultural-life-in-nishinari-17-autobiography-062,西成での文化人生活の話１７（放浪記０６２）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-17-autobiography-062/,publish,2022-01-22 09:57:45,2022-01-22 00:57:45,cryptra,放浪記,,4185,0,2842,"インドへは飛行機を使わずに海路と陸路を通って行くつもりだった。
 
調べたところによると、中国へのビザは船中で取ることが出来るらしいので、中国ビザの準備は必要ないみたいだ。",no-images
2152,a-story-of-cultural-life-in-nishinari-18-autobiography-063,西成での文化人生活の話１８（放浪記０６３）,https://qryptraveller.com/a-story-of-cultural-life-in-nishinari-18-autobiography-063/,publish,2022-01-22 10:09:30,2022-01-22 01:09:30,cryptra,放浪記,,4198,0,1725,"中国やインドで何かあったら、もう二度と会えないかも知れないと言うことで、親戚にも挨拶回りをした。
 
幸いにも親戚一同の家は実家から自転車で行ける範囲なので、楽だった。
 
みんなもう二度と僕の顔を見れないかの様な対応。",no-images
2267,a-story-of-travels-in-communist-china-1-autobiography-064,共産主義国家中国を旅する話１（放浪記０６４）,https://qryptraveller.com/a-story-of-travels-in-communist-china-1-autobiography-064/,publish,2022-01-22 10:19:22,2022-01-22 01:19:22,cryptra,放浪記,,4217,0,2035,"ついに旅立ちの日が来た。
 
 
 
バックパックを背中に担ぎ、実家から出発。
 
僕は実家の玄関を出た時点で、すでに旅モードに入っていた。",no-images
2275,a-story-of-travels-in-communist-china-2-autobiography-065,共産主義国家中国を旅する話２（放浪記０６５）,https://qryptraveller.com/a-story-of-travels-in-communist-china-2-autobiography-065/,publish,2022-01-22 10:38:29,2022-01-22 01:38:29,cryptra,放浪記,,4222,0,1554,"予想以上の揺れに対して、予想通りに船酔いしてきた。
 
以前、ペルーの山道の話でも書いたが、僕は非常に乗り物酔いしやすいタチで、何度も辛い目にあっている。",no-images
2280,a-story-of-travels-in-communist-china-3-autobiography-066,共産主義国家中国を旅する話３（放浪記０６６）,https://qryptraveller.com/a-story-of-travels-in-communist-china-3-autobiography-066/,publish,2022-01-22 10:47:41,2022-01-22 01:47:41,cryptra,放浪記,,4225,0,1724,"三日間の船酔いと、何も食べていない空腹で弱り切っていたが心は高揚していた。
 
意気揚々と上海の街へと繰り出す。
 
 
 
船酔いが収まり、とりあえず何かを食べたいので、レストランを探して歩いた。
 
食べ物っぽい文字を書いた看板がビルの２階に掲げてある。",no-images
2304,a-story-of-travels-in-communist-china-4-autobiography-067,共産主義国家中国を旅する話４（放浪記０６７）,https://qryptraveller.com/a-story-of-travels-in-communist-china-4-autobiography-067/,publish,2022-01-22 10:58:04,2022-01-22 01:58:04,cryptra,放浪記,,4233,0,1932,"上海の安宿をチェックアウトして街を目指して歩く。
 
電車のチケットを取って内陸部へ向かう予定だ。",no-images
4123,trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-1-of-6,パート１　１/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-1-of-6/,publish,2022-01-21 12:54:54,2022-01-21 03:54:54,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,2,1880,権限委譲理論（Devolution Theory）とは、トランプ氏と米軍が今でも実権を握っていて、腐敗した権力者層を潰していっているという事を大統領令や軍の動きなどから詳細に証明しているという理論です。,
4142,trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-2-of-6,パート１　２/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-2-of-6/,publish,2022-01-21 14:44:42,2022-01-21 05:44:42,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2091,トランプ大統領は不正の横行するバイデン政権に席を譲り逃げ出したのではなく、権限委譲という法律を利用して軍のもとにアメリカをコントロールしている。,no-images
4155,trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-3-of-6,パート１　３/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing-part-1-3-of-6/,publish,2022-01-22 09:02:40,2022-01-22 00:02:40,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2305,"トランプ大統領とその政策は、中国にとって非常に都合の悪い物だったので、中国と深いつながりがあるバイデン政権は、中国と共謀しコロナウイルスでパンデミックを演出することにより選挙を盗もうとしていた。

米軍はその情報を得ており、敵の犯罪を口実にして権限委譲作戦を始動させた。",no-images
4164,trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-parts-1-4-6,パート１　４/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-parts-1-4-6/,publish,2022-01-22 09:24:13,2022-01-22 00:24:13,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2323,"トランプ大統領の政策は成功し、アメリカを豊かにしたが、それは中国にとっては不都合な物だった。

困った中国はバイデン政権に出資しトランプ大統領を攻撃するが、有効な手段はコロナパンデミックを起こして選挙を盗む方法しかなかった。

トランプ大統領はそれらの攻撃をあらかじめ予期していた。",no-images
4174,trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-parts-1-5-6,パート１　５/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-parts-1-5-6/,publish,2022-01-22 09:44:26,2022-01-22 00:44:26,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,2,3153,"トランプ大統領は、２０１６年の段階でも既に不正選挙のことを熟知していたので、２０２０年の選挙に備えて予め不正選挙対策を施していた。

詰問委員会を創設することで、選挙に対する法律の完全性を保全し、大統領令に署名することで、不正選挙が行われた場合に犯罪者を徹底的に処罰できるようにした。

さらには、インターネットのセキュリティを保全する省庁を設立し、宇宙軍を設立することで情報戦に備えていた。",
4183,trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-part-1-6-6,パート１　６/６ 　デボリューション理論,https://qryptraveller.com/trump-still-has-real-power-his-theory-of-delegation-of-authority-is-amazing-explaining-the-legal-aspects-of-why-part-1-6-6/,publish,2022-01-22 09:54:29,2022-01-22 00:54:29,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,1693,"２０２０年の不正選挙は、中国と民主党が共謀してアメリカを乗っ取るために行った戦争行為。

トランプ政権は、予め予測していた不正選挙に対して、権限委譲作戦を起動して対抗した。

その結果としてバイデン氏が仮の大統領の座に座っている。",no-images
4265,dr-craig-satoshinakamoto-wright-who-revealed-himself-announced-that-he-will-donate-the-disputed-7-trillion-yen-to-5-billion-poor-people-the-revolution-by-true-bitcoin-bsv-continues,正体を表したクレイグ・サトシナカモト・ライト博士が、係争中だった７兆円を貧しい人たち５０億人に寄付すると発表！ 真のビットコイン（BSV）による革命は続く！,https://qryptraveller.com/dr-craig-satoshinakamoto-wright-who-revealed-himself-announced-that-he-will-donate-the-disputed-7-trillion-yen-to-5-billion-poor-people-the-revolution-by-true-bitcoin-bsv-continues/,publish,2022-01-23 07:55:04,2022-01-22 22:55:04,cryptra,DSが潰したい真のビットコインの話,#CraigWrightIsSatoshi; $BSV; BSV; craig wright; creator; CSW; Dr craig wright; nakamoto; satoshi; クレイグ; クレイグライト; サトシ; ナカモト; ビットコイン; ビットコインSV; ライト; 博士; 正体,4273,1,5369,以前から、クレイグ博士はビットコインの最初期にマイニング（ビットコインの発行）した７兆円相当の110万枚のビットコインを慈善的なことに寄付すると言っていたんですが、今回その発言を明確化しました。,
